Date,Communcication_Services,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Information_Technology,Materials,Real_Estate,Utilities
2020-05-26,180.36,993.3,993.3,297.34,381.92,1156.27,1692.53,341.73,208.87,287.76
2020-05-27,181.35,1006.07,1006.07,300.79,398.5,1168.41,1701.7,345.23,213.35,290.83
2020-05-28,179.62,995.55,995.55,292.04,392.28,1183.11,1698.42,348.08,216.0,299.66
2020-05-29,180.89,1002.29,1002.29,291.59,387.52,1198.14,1718.49,348.38,214.27,302.05
2020-06-01,182.34,1011.44,1011.44,296.5,392.01,1186.09,1718.87,350.29,218.78,305.28
2020-06-02,183.23,1017.85,1017.85,304.37,395.23,1193.3,1734.98,356.46,220.22,307.11
2020-06-03,183.62,1033.72,1033.72,313.65,410.36,1190.92,1749.28,364.59,225.51,311.09
2020-06-04,182.14,1028.05,1028.05,313.17,418.46,1181.32,1734.58,365.88,221.44,305.03
2020-06-05,185.2,1049.92,1049.92,336.52,434.64,1200.89,1781.2,375.02,229.41,309.17
2020-06-08,187.28,1065.86,1065.86,351.06,442.27,1208.56,1789.21,375.38,234.35,317.33
2020-06-09,187.61,1065.43,1065.43,338.46,432.93,1195.49,1797.81,370.97,231.73,310.6
2020-06-10,187.13,1061.21,1061.21,321.81,416.7,1193.84,1828.24,366.84,227.3,308.93
2020-06-11,178.44,1009.09,1009.09,291.39,382.62,1126.67,1721.96,338.44,213.07,296.64
2020-06-12,180.02,1016.5,1016.5,299.28,394.14,1134.51,1745.11,345.02,219.81,296.0
2020-06-15,181.82,1025.39,1025.39,299.54,399.56,1136.59,1760.27,348.24,222.04,297.85
2020-06-16,184.03,1045.88,1045.88,307.99,405.29,1164.27,1798.25,355.57,225.93,299.22
2020-06-17,184.17,1046.66,1046.66,297.89,399.73,1163.36,1798.83,352.88,223.37,298.3
2020-06-18,184.15,1044.5,1044.5,301.45,399.37,1159.85,1807.54,353.04,220.38,298.17
2020-06-19,183.56,1039.83,1039.83,296.4,396.68,1169.95,1793.72,351.93,218.11,288.92
2020-06-22,184.51,1051.29,1051.29,298.27,394.78,1165.74,1828.33,353.33,217.56,292.8
2020-06-23,185.65,1062.23,1062.23,298.5,396.43,1170.82,1841.13,354.07,216.79,289.7
2020-06-24,181.1,1041.21,1041.21,281.97,382.51,1139.72,1798.92,343.64,211.03,286.98
2020-06-25,182.14,1044.4,1044.4,287.39,392.86,1151.43,1822.34,348.1,213.32,283.48
2020-06-26,173.97,1020.03,1020.03,277.3,375.84,1137.37,1785.68,343.27,209.45,280.56
2020-06-29,177.53,1033.56,1033.56,281.26,379.56,1147.04,1805.46,349.84,213.0,285.79
2020-06-30,179.88,1051.42,1051.42,287.46,385.49,1167.8,1840.1,354.83,216.39,286.96
2020-07-01,183.9,1069.88,1069.88,280.3,381.5,1176.09,1842.03,355.52,221.96,293.53
2020-07-02,183.78,1074.07,1074.07,283.46,381.75,1184.43,1851.33,362.11,221.21,294.2
2020-07-06,187.73,1108.6,1108.6,284.51,389.19,1196.34,1884.7,367.41,221.59,290.44
2020-07-07,187.03,1089.49,1089.49,275.46,381.12,1186.07,1864.78,367.35,218.04,289.43
2020-07-08,188.77,1106.19,1106.19,275.17,385.14,1186.27,1894.65,361.99,217.69,292.01
2020-07-09,188.7,1114.73,1114.73,261.81,376.87,1176.56,1901.82,358.61,216.96,288.19
2020-07-10,192.39,1125.92,1125.92,270.32,389.97,1173.97,1901.29,364.88,217.32,293.66
2020-07-13,188.61,1106.46,1106.46,268.87,391.22,1180.18,1860.98,364.83,213.77,293.78
2020-07-14,190.31,1113.07,1113.07,278.56,393.95,1203.28,1883.27,374.1,215.85,296.64
2020-07-15,190.86,1118.24,1118.24,284.02,401.47,1219.14,1893.25,380.33,216.95,295.34
2020-07-16,191.43,1115.2,1115.2,282.57,401.26,1217.06,1870.12,381.69,214.37,299.25
2020-07-17,190.61,1107.71,1107.71,278.27,397.87,1233.67,1879.14,384.72,217.37,306.08
2020-07-20,192.99,1142.47,1142.47,273.46,396.4,1233.55,1927.66,381.48,215.19,301.92
2020-07-21,192.2,1138.34,1138.34,290.28,403.96,1232.87,1907.19,384.73,215.21,303.32
2020-07-22,192.28,1142.07,1142.07,286.39,403.61,1243.35,1922.98,389.05,217.89,307.97
2020-07-23,188.54,1118.87,1118.87,285.79,404.33,1238.28,1872.42,388.02,216.82,308.32
2020-07-24,188.43,1122.55,1122.55,284.11,402.85,1224.52,1850.21,386.76,215.96,306.37
2020-07-27,189.9,1132.31,1132.31,284.71,399.58,1233.39,1880.04,392.23,218.37,302.51
2020-07-28,188.15,1118.41,1118.41,279.73,398.45,1231.63,1857.09,383.66,222.85,307.22
2020-07-29,189.62,1130.21,1130.21,285.7,406.48,1244.95,1884.94,386.94,227.07,308.56
2020-07-30,190.22,1131.37,1131.37,273.99,399.02,1235.39,1894.94,379.34,225.18,308.5
2020-07-31,191.69,1145.81,1145.81,272.09,399.06,1228.58,1942.39,379.77,224.82,309.12
2020-08-03,191.64,1139.53,1139.53,272.81,399.83,1241.39,1990.72,377.34,221.52,305.6
2020-08-04,192.29,1148.91,1148.91,279.51,398.07,1235.79,1995.05,382.36,224.53,308.88
2020-08-05,192.76,1165.04,1165.04,282.46,403.89,1241.86,2002.02,388.22,223.1,305.02
2020-08-06,197.49,1170.85,1170.85,280.45,403.29,1234.73,2031.17,386.57,223.31,306.6
2020-08-07,197.39,1167.41,1167.41,280.59,412.08,1239.1,1999.45,388.01,226.33,312.12
2020-08-10,196.49,1175.4,1175.4,289.24,414.73,1234.88,1992.87,391.86,225.96,311.82
2020-08-11,193.93,1167.93,1167.93,288.55,420.12,1226.88,1957.33,391.16,221.74,305.17
2020-08-12,196.35,1187.44,1187.44,290.07,418.9,1247.96,2002.61,393.64,224.67,309.61
2020-08-13,197.09,1186.76,1186.76,284.31,416.33,1245.9,2003.46,393.35,221.91,308.43
2020-08-14,196.89,1185.62,1185.62,286.99,417.39,1243.21,2001.52,393.93,222.22,305.62
2020-08-17,197.08,1199.92,1199.92,285.18,410.98,1250.47,2014.98,395.41,224.2,305.18
2020-08-18,199.23,1217.44,1217.44,280.29,408.22,1250.04,2022.92,393.98,223.86,303.69
2020-08-19,198.34,1208.71,1208.71,277.05,407.91,1245.63,2017.41,392.72,219.35,302.73
2020-08-20,201.06,1210.45,1210.45,271.15,404.26,1242.04,2046.41,391.06,221.72,300.05
2020-08-21,200.3,1214.27,1214.27,269.45,403.18,1243.13,2071.21,388.97,222.26,300.44
2020-08-24,202.42,1230.04,1230.04,276.87,412.53,1236.45,2089.28,395.67,222.8,303.24
2020-08-25,204.38,1236.56,1236.56,272.94,413.65,1245.11,2100.18,394.39,223.48,300.45
2020-08-26,211.97,1254.67,1254.67,266.85,411.67,1243.59,2143.23,398.23,221.82,296.83
2020-08-27,209.23,1245.67,1245.67,267.52,418.84,1253.32,2143.83,397.28,224.86,297.71
2020-08-28,209.9,1251.82,1251.82,272.48,420.73,1255.85,2164.42,401.66,226.49,298.5
2020-08-31,209.04,1253.91,1253.91,266.5,415.53,1259.88,2172.2,395.69,224.57,299.46
2020-09-01,211.21,1267.62,1267.62,264.05,416.43,1247.56,2212.54,406.58,224.23,296.06
2020-09-02,215.83,1283.28,1283.28,262.95,422.68,1273.61,2232.92,415.86,229.25,305.31
2020-09-03,208.61,1237.57,1237.57,261.18,415.99,1238.68,2102.78,404.32,225.49,301.47
2020-09-04,204.6,1220.14,1220.14,260.32,419.21,1229.65,2074.52,404.85,224.44,299.79
2020-09-08,199.68,1194.69,1194.69,250.67,408.34,1209.04,1979.28,396.46,221.56,298.01
2020-09-09,201.51,1222.32,1222.32,252.21,412.07,1230.48,2045.52,406.7,224.28,301.76
2020-09-10,198.34,1200.68,1200.68,242.96,406.25,1211.4,1998.97,402.88,220.99,296.41
2020-09-11,197.76,1196.89,1196.89,243.58,409.33,1216.07,1983.99,408.16,220.38,297.4
2020-09-14,198.02,1205.24,1205.24,245.09,414.7,1232.48,2025.09,413.76,225.13,301.28
2020-09-15,201.42,1217.64,1217.64,243.22,409.04,1234.48,2045.28,415.72,228.26,303.49
2020-09-16,198.99,1205.26,1205.26,253.06,413.56,1231.71,2013.4,416.01,229.49,302.84
2020-09-17,195.34,1186.13,1186.13,253.58,409.42,1227.91,1996.42,419.18,224.47,300.35
2020-09-18,193.19,1169.0,1169.0,250.65,408.43,1226.34,1963.28,411.95,220.08,294.96
2020-09-21,190.89,1156.13,1156.13,242.45,398.24,1203.72,1978.14,397.92,214.06,293.25
2020-09-22,194.47,1190.32,1190.32,239.96,394.88,1201.45,2010.71,398.76,216.76,295.13
2020-09-23,189.25,1163.66,1163.66,229.05,386.22,1188.52,1946.14,387.07,210.45,290.39
2020-09-24,190.0,1165.13,1165.13,229.24,386.97,1182.29,1958.17,389.79,211.23,293.78
2020-09-25,192.42,1183.4,1183.4,229.09,391.1,1201.81,2005.16,392.92,215.36,298.51
2020-09-28,194.71,1209.21,1209.21,234.42,399.97,1211.66,2042.32,399.24,219.02,299.29
2020-09-29,195.26,1199.7,1199.7,228.03,395.37,1210.72,2036.1,396.35,217.76,299.06
2020-09-30,195.49,1207.69,1207.69,227.49,400.28,1231.02,2054.56,400.01,218.95,301.86
2020-10-01,198.17,1226.01,1226.01,220.36,401.18,1225.24,2074.28,394.46,222.34,304.95
2020-10-02,194.22,1213.1,1213.1,222.55,404.0,1214.11,2021.4,397.67,225.85,308.41
2020-10-05,197.38,1232.48,1232.48,229.05,410.41,1239.5,2067.19,405.32,227.2,312.31
2020-10-06,193.47,1206.24,1206.24,225.56,406.16,1223.27,2034.23,400.21,225.43,314.98
2020-10-07,195.17,1235.99,1235.99,228.82,413.23,1246.4,2072.75,410.68,226.06,316.97
2020-10-08,197.05,1241.47,1241.47,237.46,418.84,1252.28,2082.0,415.01,229.64,322.68
2020-10-09,198.57,1260.08,1260.08,233.68,419.12,1263.33,2114.08,418.02,228.95,322.55
2020-10-12,203.37,1287.14,1287.14,234.41,423.89,1271.84,2171.48,417.39,230.07,324.74
2020-10-13,204.07,1287.57,1287.57,230.76,415.99,1262.7,2157.82,413.48,226.17,322.45
2020-10-14,201.66,1269.19,1269.19,231.47,411.55,1253.94,2146.0,414.92,223.54,321.96
2020-10-15,200.34,1270.3,1270.3,234.18,414.87,1244.88,2136.47,413.8,224.58,321.78
2020-10-16,200.36,1257.8,1257.8,228.78,415.21,1257.6,2130.53,416.43,223.66,325.27
2020-10-19,196.61,1238.0,1238.0,223.97,408.67,1236.95,2090.58,411.46,220.19,322.49
2020-10-20,198.19,1246.19,1246.19,226.51,412.01,1238.56,2098.58,412.62,221.79,324.32
2020-10-21,200.74,1238.34,1238.34,222.01,410.28,1232.76,2095.83,411.24,220.97,323.64
2020-10-22,202.44,1238.94,1238.94,231.24,417.99,1251.08,2085.95,413.14,219.28,328.35
2020-10-23,204.62,1249.95,1249.95,229.96,419.47,1255.97,2083.46,414.64,220.77,329.11
2020-10-26,199.98,1232.0,1232.0,221.99,410.1,1242.03,2038.32,404.43,218.11,328.94
2020-10-27,201.08,1239.06,1239.06,218.92,402.27,1233.48,2048.93,400.48,215.41,328.7
2020-10-28,192.98,1197.42,1197.42,209.69,392.34,1193.7,1960.21,388.98,210.22,319.04
2020-10-29,198.51,1208.3,1208.3,216.41,395.01,1185.17,1997.33,397.45,213.04,319.92
2020-10-30,196.55,1172.03,1172.03,216.82,396.09,1184.32,1948.66,396.87,211.46,316.92
2020-11-02,196.72,1175.56,1175.56,224.77,403.78,1205.91,1955.34,410.34,216.82,323.99
2020-11-03,199.51,1199.38,1199.38,223.09,412.65,1223.3,1990.56,416.71,220.36,328.71
2020-11-04,207.99,1237.02,1237.02,223.45,407.42,1277.71,2066.85,409.83,220.98,323.47
2020-11-05,211.67,1262.05,1262.05,223.36,417.44,1280.07,2131.38,426.44,221.67,326.52
2020-11-06,211.48,1258.63,1258.63,218.58,414.07,1282.04,2137.67,427.15,220.74,325.77
2020-11-09,210.94,1238.56,1238.56,249.67,447.89,1291.38,2122.07,436.75,226.42,331.7
2020-11-10,210.27,1224.78,1224.78,255.97,451.14,1295.95,2080.98,441.71,227.6,336.42
2020-11-11,211.46,1243.18,1243.18,253.82,448.89,1293.81,2131.23,435.67,229.36,337.58
2020-11-12,210.46,1228.51,1228.51,245.21,441.35,1288.6,2111.15,426.23,227.03,331.75
2020-11-13,213.16,1244.78,1244.78,254.55,448.35,1305.4,2129.22,433.23,232.2,334.81
2020-11-16,214.49,1257.53,1257.53,271.09,458.56,1302.87,2150.03,441.89,233.38,338.09
2020-11-17,213.59,1253.7,1253.7,272.44,457.62,1293.3,2138.21,440.16,233.65,331.28
2020-11-18,211.52,1243.98,1243.98,264.6,453.45,1270.51,2114.41,436.56,229.74,324.87
2020-11-19,212.39,1249.68,1249.68,268.65,454.78,1268.74,2132.07,438.42,230.02,321.53
2020-11-20,211.22,1243.31,1243.31,267.24,450.77,1266.25,2109.68,437.84,228.51,321.68
2020-11-23,211.32,1253.36,1253.36,286.18,459.26,1262.42,2108.98,441.62,227.74,321.63
2020-11-24,216.17,1269.93,1269.93,300.95,475.46,1266.01,2138.19,452.65,227.68,325.21
2020-11-25,215.65,1277.27,1277.27,293.66,473.5,1260.66,2142.99,447.76,228.17,325.6
2020-11-27,216.99,1280.15,1280.15,289.99,471.52,1272.68,2153.93,449.53,227.66,322.46
2020-11-30,215.31,1271.42,1271.42,274.42,462.45,1276.31,2168.1,445.41,225.82,317.73
2020-12-01,219.53,1283.97,1283.97,275.62,469.71,1286.61,2198.66,449.96,228.68,320.1
2020-12-02,221.75,1275.02,1275.02,284.3,474.66,1296.94,2193.89,443.76,226.12,322.24
2020-12-03,220.87,1276.47,1276.47,287.34,474.69,1294.77,2191.59,440.76,227.78,318.69
2020-12-04,220.99,1274.78,1274.78,302.94,480.05,1308.88,2213.9,449.7,230.8,315.37
2020-12-07,222.35,1272.18,1272.18,295.55,476.67,1300.77,2219.75,446.55,228.62,317.11
2020-12-08,222.09,1271.6,1271.6,300.19,476.39,1310.26,2227.42,449.31,227.47,316.14
2020-12-09,219.42,1265.07,1265.07,301.14,475.41,1306.48,2185.6,449.72,225.25,315.33
2020-12-10,218.71,1263.45,1263.45,309.95,476.18,1303.91,2187.2,446.52,224.16,313.72
2020-12-11,221.22,1259.81,1259.81,306.38,471.58,1298.49,2182.24,444.19,224.15,314.19
2020-12-14,220.0,1265.54,1265.54,295.55,465.81,1288.29,2191.24,438.27,222.19,312.52
2020-12-15,221.55,1278.83,1278.83,301.23,473.62,1302.04,2226.54,446.53,226.03,318.57
2020-12-16,221.16,1292.53,1292.53,300.04,474.19,1297.69,2243.06,445.16,226.06,314.92
2020-12-17,220.47,1298.63,1298.63,298.33,475.85,1312.28,2259.84,450.4,228.8,317.19
2020-12-18,220.2,1289.04,1289.04,293.33,472.13,1312.65,2252.06,452.71,224.62,314.42
2020-12-21,218.61,1279.1,1279.1,288.06,477.98,1299.99,2253.7,450.07,222.84,310.45
2020-12-22,216.44,1274.47,1274.47,283.04,473.37,1295.75,2273.06,447.53,224.2,309.77
2020-12-23,217.36,1275.4,1275.4,289.2,480.95,1296.78,2253.78,447.88,222.06,309.16
2020-12-24,217.7,1277.28,1277.28,287.38,481.31,1299.88,2270.6,450.45,223.92,311.3
2020-12-28,221.75,1296.05,1296.05,285.82,483.77,1303.37,2296.98,448.83,225.83,312.77
2020-12-29,221.42,1298.86,1298.86,283.93,482.11,1309.07,2284.97,447.88,224.24,312.61
2020-12-30,219.79,1302.76,1302.76,288.48,484.02,1309.08,2284.47,453.88,225.04,314.09
2020-12-31,221.92,1302.56,1302.56,286.14,490.43,1324.01,2291.28,455.71,227.9,319.07
2021-01-04,218.58,1287.85,1287.85,286.5,483.8,1316.89,2250.17,451.04,220.4,310.76
2021-01-05,219.17,1298.65,1298.65,299.49,485.6,1325.67,2265.93,461.42,220.22,310.86
2021-01-06,217.72,1305.21,1305.21,308.45,506.78,1344.35,2225.02,480.27,219.02,318.51
2021-01-07,220.77,1328.67,1328.67,313.06,514.23,1362.09,2283.97,484.04,219.69,314.27
2021-01-08,221.32,1352.53,1352.53,312.78,513.24,1368.54,2301.17,481.58,222.08,317.0
2021-01-11,217.41,1327.0,1327.0,317.86,515.43,1375.46,2279.54,481.6,218.4,314.05
2021-01-12,214.15,1344.38,1344.38,328.98,520.91,1360.72,2269.84,488.08,218.53,312.42
2021-01-13,214.91,1347.14,1347.14,326.33,520.14,1364.15,2284.59,482.91,221.56,318.48
2021-01-14,213.12,1337.23,1337.23,336.14,522.77,1358.91,2262.98,481.07,222.94,317.29
2021-01-15,213.44,1327.14,1327.14,322.58,513.38,1363.26,2240.95,474.04,226.2,320.35
2021-01-19,217.44,1334.81,1334.81,329.3,515.6,1373.74,2270.25,475.92,224.97,319.15
2021-01-20,225.3,1364.99,1364.99,330.47,513.19,1381.65,2316.03,477.61,229.41,321.12
2021-01-21,225.88,1372.53,1372.53,319.12,507.78,1374.72,2346.56,470.43,228.63,319.15
2021-01-22,226.14,1368.13,1368.13,317.54,504.11,1370.9,2339.12,468.43,229.33,319.68
2021-01-25,226.98,1372.35,1372.35,314.17,500.26,1379.86,2359.62,465.88,231.22,325.91
2021-01-26,228.77,1373.12,1373.12,307.5,496.25,1374.4,2359.81,459.38,233.85,322.67
2021-01-27,220.03,1330.2,1330.2,303.22,481.67,1332.42,2314.41,445.62,230.6,313.98
2021-01-28,222.78,1335.37,1335.37,306.92,490.9,1352.11,2324.9,453.71,231.34,317.77
2021-01-29,218.57,1307.64,1307.64,296.52,480.98,1340.92,2269.12,444.85,228.98,316.02
2021-02-01,222.62,1343.85,1343.85,298.59,486.35,1345.17,2326.07,450.01,234.17,317.53
2021-02-02,226.18,1370.76,1370.76,301.85,498.3,1348.92,2355.9,455.9,235.13,320.08
2021-02-03,230.85,1360.28,1360.28,314.75,500.85,1339.46,2348.81,456.79,234.25,319.12
2021-02-04,232.22,1373.38,1373.38,318.16,512.25,1344.26,2385.11,454.33,235.41,321.42
2021-02-05,234.43,1385.96,1385.96,321.1,512.69,1347.65,2379.86,462.08,236.22,323.15
2021-02-08,235.33,1391.36,1391.36,334.5,518.95,1349.6,2404.56,465.83,236.75,320.63
2021-02-09,235.82,1383.37,1383.37,329.41,519.49,1351.29,2399.97,462.6,237.87,320.96
2021-02-10,237.3,1370.33,1370.33,335.48,519.17,1353.55,2396.35,461.69,239.29,322.21
2021-02-11,237.39,1366.17,1366.17,330.36,518.02,1355.74,2422.53,462.35,239.02,319.89
2021-02-12,237.55,1368.53,1368.53,334.99,522.92,1365.94,2434.51,467.06,238.88,317.37
2021-02-16,238.55,1362.48,1362.48,342.57,532.19,1351.99,2427.32,466.19,236.33,313.75
2021-02-17,239.7,1371.36,1371.36,347.55,534.08,1356.79,2402.23,465.57,236.53,314.11
2021-02-18,237.89,1373.25,1373.25,339.66,531.43,1347.97,2391.35,462.67,236.47,315.83
2021-02-19,235.35,1361.14,1361.14,345.23,537.59,1332.52,2387.76,471.21,237.03,311.06
2021-02-22,234.59,1331.88,1331.88,357.22,542.84,1328.53,2333.91,472.99,238.31,305.02
2021-02-23,237.06,1325.41,1325.41,362.97,545.54,1326.48,2328.11,474.52,239.06,307.45
2021-02-24,238.11,1335.27,1335.27,376.2,556.51,1335.2,2363.21,478.86,240.38,303.92
2021-02-25,232.01,1287.06,1287.06,368.66,546.42,1321.95,2279.75,467.4,236.56,300.95
2021-02-26,232.08,1294.47,1294.47,360.19,535.64,1311.27,2293.4,461.11,232.26,295.35
2021-03-01,237.54,1322.61,1322.61,369.47,552.37,1327.31,2366.28,472.82,232.62,301.74
2021-03-02,235.89,1305.77,1305.77,367.31,550.72,1324.03,2327.66,475.55,230.96,300.91
2021-03-03,232.14,1274.68,1274.68,372.55,554.87,1306.45,2269.8,470.58,228.26,297.37
2021-03-04,232.22,1248.92,1248.92,381.76,548.17,1289.06,2218.58,460.88,226.5,296.87
2021-03-05,237.73,1257.91,1257.91,396.54,558.63,1315.13,2262.26,471.73,229.11,301.59
2021-03-08,234.25,1255.55,1255.55,397.13,565.84,1311.39,2206.54,477.82,230.32,305.77
2021-03-10,237.4,1308.34,1308.34,399.8,571.75,1322.33,2272.6,488.82,235.07,311.75
2021-03-11,241.59,1328.75,1328.75,400.11,570.15,1330.59,2320.84,491.51,238.6,310.93
2021-03-12,239.41,1330.13,1330.13,400.82,576.35,1332.42,2304.26,492.42,242.19,314.9
2021-03-15,240.79,1345.76,1345.76,395.81,573.09,1341.12,2329.81,493.2,245.04,319.17
2021-03-16,243.04,1334.07,1334.07,384.62,566.63,1340.61,2348.18,488.89,244.99,319.49
2021-03-17,243.57,1352.82,1352.82,388.23,570.31,1335.15,2345.57,493.31,244.6,314.29
2021-03-18,238.8,1317.66,1317.66,370.06,573.52,1332.61,2278.82,490.66,242.8,313.18
2021-03-19,240.71,1328.16,1328.16,370.11,566.65,1337.41,2273.14,488.32,239.73,313.87
2021-03-22,242.55,1336.81,1336.81,366.39,559.29,1349.51,2317.03,488.52,242.4,313.52
2021-03-23,241.8,1327.23,1327.23,361.4,551.41,1335.59,2302.31,478.26,243.24,318.3
2021-03-24,237.79,1307.1,1307.1,370.51,553.81,1334.81,2274.52,481.58,241.95,318.32
2021-03-25,237.0,1314.78,1314.78,371.44,562.53,1338.97,2272.9,488.37,243.85,321.48
2021-03-26,236.19,1325.34,1325.34,381.18,572.1,1365.45,2330.55,500.55,249.87,322.73
2021-03-29,238.61,1320.01,1320.01,376.37,566.8,1370.87,2318.63,498.88,249.43,326.18
2021-03-30,238.32,1329.93,1329.93,373.35,570.85,1358.45,2296.68,497.17,248.21,323.17
2021-03-31,239.28,1340.91,1340.91,369.89,565.72,1360.34,2331.06,494.71,247.0,325.26
2021-04-01,244.2,1354.13,1354.13,379.71,572.97,1357.4,2380.03,499.3,250.9,325.2
2021-04-05,249.75,1385.0,1385.0,370.57,577.22,1366.35,2428.22,505.4,252.42,328.76
2021-04-06,249.92,1389.56,1389.56,369.6,576.59,1361.46,2418.97,506.58,252.87,330.49
2021-04-07,251.73,1388.64,1388.64,371.23,578.95,1358.17,2432.0,497.72,253.24,330.08
2021-04-08,251.53,1395.27,1395.27,366.17,578.91,1359.72,2466.55,498.5,251.81,329.73
2021-04-09,251.95,1411.45,1411.45,364.35,583.88,1375.56,2490.99,502.64,252.17,329.5
2021-04-12,250.43,1419.3,1419.3,360.91,586.42,1376.24,2478.92,504.22,253.55,329.73
2021-04-13,250.65,1434.0,1434.0,361.26,581.01,1382.34,2502.59,503.27,255.16,333.76
2021-04-14,248.49,1417.17,1417.17,371.78,584.87,1380.68,2473.92,506.52,253.39,335.1
2021-04-15,251.65,1429.0,1429.0,368.5,584.25,1404.75,2518.1,512.9,258.34,338.81
2021-04-16,251.93,1440.19,1440.19,365.19,588.09,1415.24,2517.31,518.94,258.78,341.56
2021-04-19,251.24,1423.77,1423.77,364.98,586.42,1415.09,2495.17,516.66,259.54,339.89
2021-04-20,249.95,1406.37,1406.37,355.26,575.78,1421.13,2474.25,511.82,262.45,344.36
2021-04-21,249.25,1424.56,1424.56,360.5,583.77,1437.3,2499.55,521.37,263.51,341.27
2021-04-22,247.6,1408.02,1408.02,355.42,577.31,1431.16,2470.15,512.26,262.52,338.91
2021-04-23,250.35,1422.5,1422.5,358.74,587.97,1440.34,2505.73,520.87,264.05,338.32
2021-04-26,251.01,1431.35,1431.35,361.03,589.93,1435.26,2519.85,523.48,264.58,336.47
2021-04-27,249.88,1429.92,1429.92,365.57,595.27,1427.98,2512.93,522.32,264.52,333.94
2021-04-28,252.91,1429.92,1429.92,377.8,596.94,1423.0,2488.74,523.43,263.62,333.44
2021-04-29,259.87,1431.56,1431.56,381.98,607.79,1417.49,2488.11,526.67,265.42,336.43
2021-04-30,257.55,1435.89,1435.89,371.6,601.98,1412.92,2452.63,521.05,267.06,339.0
2021-05-03,256.55,1426.4,1426.4,382.43,605.19,1429.43,2447.34,529.0,265.78,338.87
2021-05-04,254.16,1408.74,1408.74,382.51,609.4,1429.98,2401.03,534.51,264.16,337.69
2021-05-05,253.48,1403.43,1403.43,395.24,615.12,1433.22,2397.11,541.56,260.15,331.91
2021-05-06,256.27,1407.91,1407.91,397.15,623.92,1434.29,2421.4,546.51,261.54,334.37
2021-05-07,257.83,1419.11,1419.11,404.65,627.29,1444.6,2440.35,551.57,264.7,335.2
2021-05-10,252.91,1391.39,1391.39,404.45,626.55,1446.02,2378.5,549.32,265.62,338.6
2021-05-11,251.56,1378.57,1378.57,394.09,616.09,1431.91,2372.72,551.24,262.66,334.56
2021-05-12,246.46,1333.34,1333.34,394.33,608.11,1417.53,2304.75,537.24,256.44,326.69
2021-05-13,248.59,1342.55,1342.55,389.01,619.5,1430.99,2336.43,545.45,259.46,332.53
2021-05-14,252.8,1366.7,1366.7,401.29,629.04,1436.47,2386.0,551.92,262.08,333.82
2021-05-17,250.58,1366.27,1366.27,410.53,629.87,1434.08,2369.29,556.9,262.07,330.94
2021-05-18,247.5,1355.28,1355.28,399.72,621.39,1434.77,2349.97,550.84,262.51,330.93
2021-05-19,247.74,1345.15,1345.15,389.63,617.45,1432.71,2357.73,542.35,261.41,330.36
2021-05-20,251.89,1357.97,1357.97,389.17,618.02,1447.62,2401.75,542.62,264.92,333.07
2021-05-21,251.18,1349.99,1349.99,389.91,623.58,1447.14,2389.19,544.06,264.46,334.86
2021-05-24,255.81,1363.71,1363.71,393.76,626.48,1447.97,2431.21,548.61,267.25,334.18
2021-05-25,256.11,1368.17,1368.17,385.73,620.46,1443.59,2432.67,543.8,268.07,330.25
2021-05-26,257.61,1380.45,1380.45,389.32,622.53,1435.48,2432.35,544.1,268.68,330.25
